Waterpoint,zebra,wildebeest,oryx,eland,elephant,impala,rhino,giraffe,kudu,springbok,time_range_days,RAI_zebra,RAI_wildebeest,RAI_oryx,RAI_eland,RAI_elephant,RAI_impala,RAI_rhino,RAI_giraffe,RAI_kudu,RAI_springbok,Woody.fraction,Herbaceous.fraction,Bare.fraction,Site,Area..ha.,Week,Grazing_units_absolute,Browsing_units_absolute,Grazing_percentage_zebra,Browsing_percentage_zebra,Grazing_percentage_wildebeest,Browsing_percentage_wildebeest,Grazing_percentage_oryx,Browsing_percentage_oryx,Grazing_percentage_eland,Browsing_percentage_eland,Grazing_percentage_elephant,Browsing_percentage_elephant,Grazing_percentage_impala,Browsing_percentage_impala,Grazing_percentage_rhino,Browsing_percentage_rhino,Grazing_percentage_giraffe,Browsing_percentage_giraffe,Grazing_percentage_kudu,Browsing_percentage_kudu,Grazing_percentage_springbok,Browsing_percentage_springbok,Grazing_units_per_1000ha,Browsing_units_per_1000ha
B7,1,3,1,1,3,16,5,1,2,0,5.845393519,0.171074881,0.513224643,0.171074881,0.171074881,0.513224643,2.737198094,0.855374405,0.171074881,0.342149762,0,0.64781314,0.19702637,0.15516056,B7,2105.926546,49,2.908272977,10.68362632,7.235294118,0.176140913,15.35294118,0.768614892,4.882352942,0.544435548,5.882352942,1.95356285,48.35294118,53.2746197,13.17647058,5.636509203,3.529411765,28.9031225,0.176470588,6.020816654,1.411764706,2.722177742,0,0,7.009186129,7.831153151
B14,2,1,2,0,1,25,3,13,1,0,5.829351852,0.343091316,0.171545658,0.343091316,0,0.171545658,4.288641454,0.514636974,2.230093556,0.171545658,0,0.39439645,0.39619225,0.20941132,B14,1196.438789,2,2.075702462,13.41658592,20.33057851,0.281293952,7.190082642,0.20457742,13.71900826,0.869454033,0,0,22.64462809,14.1797724,28.92561985,7.032348807,2.975206611,13.84733409,3.223140498,62.49840176,0.991735537,1.086817542,0,0,4.378936425,28.43272827
B5,5,0,6,3,10,10,4,9,5,0,5.825613426,0.858278714,0,1.029934457,0.514967228,1.716557428,1.716557428,0.686622971,1.544901685,0.858278714,0,0.51181304,0.39373097,0.094455875,B5,1813.113441,49,7.600916291,29.50418907,13.88888889,0.319990691,0,0,11.24661247,1.186874564,6.775067746,2.129392598,61.87895213,64.52175937,3.161698284,1.279962765,1.08401084,8.401210145,0.609756098,19.68815453,1.35501355,2.472655341,0,0,10.64734669,31.79416021
B10,18,5,3,0,10,21,9,5,16,0,5.778148148,3.115184924,0.865329146,0.519197487,0,1.730658291,3.634382411,1.557592462,0.865329146,2.769053266,0,0.42945632,0.3802739,0.19026981,B10,1033.385621,31,10.81142234,31.88045638,35.44101169,1.074860214,6.963342408,0.434286955,3.985913236,0.553715867,0,0,43.8610533,60.20302915,4.706259004,2.508007165,1.728829838,17.63747896,0.240115255,10.20574345,3.073475268,7.382878237,0,0,27.51211006,71.83616135
B11,0,0,2,1,7,5,9,2,2,0,5.767094907,0,0,0.346795056,0.173397528,1.213782695,0.866987639,1.560577751,0.346795056,0.346795056,0,0.4955634,0.39133173,0.11310486,B11,939.6447252,35,4.147668867,21.21345356,0,0,0,0,6.939799336,0.555828021,4.18060201,0.997220861,80.18394648,63.45430766,2.926421403,0.899133562,4.515050168,26.55713585,0.250836121,6.146803993,1.003344482,1.389570052,0,0,11.27964246,45.55630308
B4,28,7,5,2,15,79,6,6,19,5,5.740717593,4.877439022,1.219359755,0.870971254,0.348388502,2.612913762,13.76134581,1.045165505,1.045165505,3.309690765,0.870971254,0.6316539,0.2673118,0.101034164,B4,5438.99848,49,17.78000718,44.19133949,33.74154992,1.214080176,5.96649358,0.4414837,4.065837171,0.670109188,1.959439603,0.961803777,40.26648379,65.57215499,10.83570099,6.850880995,0.705398256,8.537979425,0.176349564,8.892743113,2.233761144,6.366037289,0.04898599,0.492727344,12.22911036,12.86290453
B10,14,1,1,0,4,25,9,7,19,0,5.740011574,2.439019472,0.174215677,0.174215677,0,0.696862706,4.355391915,1.567941089,1.219509736,3.310097855,0,0.42945632,0.3802739,0.19026981,B10,1033.385621,2,6.437269249,22.10100073,46.60351827,1.213936623,2.354533159,0.126123286,2.246278761,0.268011982,0,0,29.66170499,34.9676809,9.472259812,4.335487941,2.922868741,25.61090967,0.568335589,20.74728047,6.170500677,12.73056913,0,0,16.38108793,49.80013571
B1,70,0,4,1,6,2,11,38,2,0,5.733402778,12.20915444,0,0.697665968,0.174416492,1.046498952,0.348832984,1.918581413,6.627826698,0.348832984,0,0.6375721,0.23959127,0.12283663,B1,3170.345282,49,19.15790748,45.61863349,78.38674435,2.943987765,0,0,3.022578296,0.51997706,0.910415149,0.466450009,14.96722505,25.44064232,0.254916242,0.168227872,1.201747998,15.18256548,1.037873271,54.62817817,0.218499636,0.649971325,0,0,25.22147714,22.56869274
B10,10,5,11,1,8,49,6,17,39,0,5.726944444,1.746131833,0.873065916,1.920745016,0.174613183,1.396905466,8.556045981,1.0476791,2.968424116,6.809914149,0,0.42945632,0.3802739,0.19026981,B10,1033.385621,38,10.73347238,39.30368142,20.00976086,0.488693412,7.07662274,0.35541339,14.85277371,1.661557599,1.626809823,0.542005419,35.65967138,39.41534497,11.15991541,4.789195433,1.171303075,9.622817543,0.829673011,28.39752988,7.613469987,14.72744236,0,0,27.31374873,88.56289781
B3,42,2,6,0,1,10,7,29,31,0,5.711168981,7.354011085,0.350191004,1.050573012,0,0.175095502,1.75095502,1.225668514,5.077769559,5.427960563,0,0.5095692,0.35029477,0.14013608,B3,1480.765,49,11.89773936,31.68002918,76.02649007,2.553473719,2.560706401,0.176863981,7.328918321,1.127507876,0,0,4.032376747,6.129442325,2.060338484,1.215939866,1.23620309,13.96672746,1.280353201,60.26640137,5.474613687,14.5636434,0,0,22.93742475,41.98520348
B8,3,0,14,1,5,30,14,5,8,0,5.710648148,0.525334414,0,2.4515606,0.175111471,0.875557357,5.253344143,2.4515606,0.875557357,1.400891771,0,0.51847047,0.38638505,0.095144555,B8,1764.235705,2,6.479124442,25.30360762,9.972972969,0.228373702,0,0,31.40540541,3.294117647,2.702702697,0.844290655,37.02702703,38.37370242,11.35135135,4.567474049,4.540540541,34.97577855,0.405405405,13.01038062,2.594594594,4.705882352,0,0,9.504721582,27.66316145
B11,0,1,1,3,7,18,7,12,3,0,5.709884259,0,0.175134898,0.175134898,0.525404695,1.225944289,3.152428172,1.225944289,2.101618782,0.525404695,0,0.4955634,0.39133173,0.11310486,B11,939.6447252,2,4.896771759,27.79215703,0,0,3.111587976,0.100825509,2.96852646,0.214254206,10.72961373,2.306383514,68.59799715,48.91927657,9.012875539,2.495431344,3.004291846,15.9241288,1.287553649,28.43279351,1.287553648,1.606906546,0,0,13.31683807,59.68419642
B8,0,0,11,6,19,38,20,2,5,0,5.684479167,0,0,1.935093731,1.055505672,3.342434626,6.684869253,3.518352238,0.351835224,0.87958806,0,0.51847047,0.38638505,0.095144555,B8,1764.235705,35,13.29409393,55.2557219,0,0,0,0,12.08151383,1.190703598,7.939658599,2.330468005,68.88977107,67.08373129,7.039830621,2.661572748,3.175863438,22.98631009,0.079396586,2.394141994,0.79396586,1.353072271,0,0,19.50211987,60.40830142
B5,0,1,32,24,9,105,12,9,21,0,5.65875,0,0.176717473,5.654959134,4.241219351,1.590457256,18.55533466,2.120609675,1.590457256,3.711066932,0,0.51181304,0.39373097,0.094455875,B5,1813.113441,2,16.79169428,45.63552021,0,0,0.915596717,0.061957869,27.9520101,4.213135069,25.25784046,11.33828997,25.95243106,38.65009293,15.47042728,8.945167288,1.515470427,16.77509294,0.284150705,13.10408922,2.652073248,6.912174723,0,0,23.52176812,49.17752653
B11,3,14,14,5,16,64,19,4,10,0,5.648229167,0.531139922,2.47865297,2.47865297,0.885233204,2.832746252,11.33098501,3.363886174,0.708186563,1.770466407,0,0.4955634,0.39133173,0.11310486,B11,939.6447252,25,15.7376759,52.59701603,4.151198108,0.11108119,13.70232872,0.754005655,13.07233659,1.602262017,5.62492969,2.053318972,49.31938351,59.72801939,10.079874,4.739464118,2.564967938,23.08805709,0.134998313,5.062609398,1.349983125,2.861182172,0,0,42.7988258,112.9531123
B5,2,2,6,2,3,21,9,4,20,0,5.608969907,0.356571712,0.356571712,1.069715135,0.356571712,0.534857567,3.744002971,1.604572702,0.713143423,3.565717116,0,0.51181304,0.39373097,0.094455875,B5,1813.113441,12,4.6247351,19.15503234,9.483423295,0.204765451,6.707787209,0.297840656,19.19814958,1.898734178,7.71010024,2.271034999,31.68851193,30.96612061,11.33384734,4.30007446,4.163454124,30.24013403,0.462606014,13.9985108,9.252120277,15.82278481,0,0,6.478318676,20.64175245
B6,0,0,0,7,21,1,23,2,17,0,5.553703704,0,0,0,1.26042014,3.78126042,0.18006002,4.14138046,0.36012004,3.06102034,0,0.50493085,0.37326506,0.121804066,B6,1831.570135,12,12.52137379,62.41780593,0,0,0,0,0,0,10.06614898,2.46357998,82.74374461,67.18303765,0.20132298,0.06346459,3.96893874,23.95211308,0.086281277,2.169335064,2.933563417,4.168469638,0,0,18.31517564,67.49211523
B3,24,7,15,26,25,70,13,23,17,0,5.492650463,4.369475204,1.274430268,2.730922002,4.733598137,4.55153667,12.74430268,2.366799069,4.187413737,3.095044936,0,0.5095692,0.35029477,0.14013608,B3,1480.765,25,28.51992878,87.58795107,18.84455793,0.548753871,3.887647623,0.232804673,7.947654005,1.060092706,16.59751037,6.593360909,43.72805617,57.62954956,6.255984681,3.201064251,0.995850623,9.754931511,0.440472391,17.97584652,1.302266199,3.003596001,0,0,54.98302664,116.0793738
B8,5,0,9,14,20,15,23,5,8,0,5.403819444,0.925271477,0,1.665488659,2.590760136,3.701085909,2.775814432,4.256248795,0.925271477,1.480434364,0,0.51847047,0.38638505,0.095144555,B8,1764.235705,25,16.35694917,65.58694339,6.957800655,0.155183116,0,0,8.451182261,0.863382428,15.8388958,4.819141132,61.99796357,62.58111845,2.375834371,0.931098697,3.122525172,23.4270075,0.169702455,5.304441057,1.086095713,1.918627618,0,0,23.99525572,71.70290622
B7,1,63,64,16,7,112,5,16,96,0,5.359166667,0.186596175,11.75555901,11.94215519,2.985538796,1.306173223,20.89877158,0.932980874,2.985538796,17.91323278,0,0.64781314,0.19702637,0.15516056,B7,2105.926546,25,32.21023169,58.5072306,0.712547794,0.035082124,31.75182481,3.214798278,30.77279575,6.939881999,9.268914376,6.225482379,11.11111111,24.75841173,9.083536092,7.858395792,0.347584289,5.756657631,0.278067431,19.18673258,6.673618353,26.02455749,0,0,77.6294079,42.88610155
B6,1,0,14,22,3,11,20,4,25,0,5.310405093,0.188309551,0,2.636333718,4.142810128,0.564928654,2.071405064,3.766191025,0.753238205,4.707738782,0,0.50493085,0.37326506,0.121804066,B6,1831.570135,25,9.439957806,33.12176697,2.453620583,0.062539087,0,0,23.1797327,2.706236853,43.88589667,15.25953721,16.39736685,18.91523112,3.072012767,1.375859912,4.787552363,41.04838251,0.239377618,8.550798794,5.984440455,12.08141452,0,0,13.80794856,35.81442955
B1,10,3,27,17,7,72,18,3,45,0,5.29224537,1.889557135,0.566867141,5.101804265,3.21224713,1.322689995,13.60481137,3.401202843,0.566867141,8.503007108,0,0.6375721,0.23959127,0.12283663,B1,3170.345282,25,17.23842975,45.25111428,13.4824071,0.459328545,2.860901022,0.200434274,24.56428806,3.833305495,18.6342212,8.660430933,21.02378604,32.41606815,11.04899704,6.614331048,2.367642223,27.13378987,0.098651759,4.710205448,5.919105557,15.97210623,0,0,22.69447549,22.38687168
B5,17,6,16,15,16,56,14,15,42,0,5.168333333,3.289261529,1.160915834,3.095775556,2.902289584,3.095775556,10.83521445,2.708803612,2.902289584,8.126410835,0,0.51181304,0.39373097,0.094455875,B5,1813.113441,25,21.91422122,69.45565946,18.46194597,0.520934897,4.608864561,0.267431819,11.72523397,1.515446973,13.24386368,5.097919046,38.7073989,49.43031451,6.922126083,3.432041676,1.483312732,14.07917096,0.39731591,15.71161936,4.449938195,9.945120762,0,0,30.6973925,74.84646873
B3,22,1,44,14,24,63,13,10,36,0,5.148599537,4.273006638,0.194227574,8.546013277,2.719186043,4.661461787,12.23633719,2.524958468,1.942275745,6.992192681,0,0.5095692,0.35029477,0.14013608,B3,1480.765,35,30.92297213,83.47318468,16.99641982,0.563091886,0.546448086,0.037229216,22.93825765,3.480931661,8.793417501,3.974218769,41.30393819,61.93080019,5.539853024,3.224980803,0.97983795,10.91979431,0.188430375,8.748865674,2.7133974,7.120087489,0,0,59.61580808,110.6261179
B10,18,10,7,0,4,40,8,8,16,0,5.118703704,3.516515321,1.953619623,1.367533736,0,0.781447849,7.814478492,1.562895698,1.562895698,3.125791397,0,0.42945632,0.3802739,0.19026981,B10,1033.385621,25,11.00473934,25.72526319,39.30410083,1.503645201,15.44470087,1.215066829,10.31421978,1.807411908,0,0,19.45677259,33.68772782,9.941416653,6.682867559,1.704242854,21.93195626,0.426060714,22.84325638,3.40848571,10.32806805,0,0,28.00404888,57.96667825
B2,21,0,12,14,8,94,21,4,50,0,5.117025463,4.103946746,0,2.345112427,2.735964498,1.563408284,18.37004734,4.103946746,0.781704142,9.771301777,0,0.6990765,0.2138661,0.087057345,B2,1237.187186,35,18.27428858,52.02631918,27.62271415,0.867703403,0,0,10.65126725,1.53256705,14.97166079,6.415746377,23.44134317,33.32582075,14.07336114,7.76801142,2.694898941,28.47644805,0.128328521,5.64946285,6.416426051,15.9642401,0,0,69.065811,60.1537885
B4,11,3,6,8,9,28,9,9,18,0,5.10681713,2.153983532,0.587450054,1.174900109,1.566533478,1.762350163,5.482867173,1.762350163,1.762350163,3.524700326,0,0.6316539,0.2673118,0.101034164,B4,5438.99848,25,11.98593927,39.37677714,22.10423133,0.601720622,4.264009147,0.23869909,8.135925505,1.014471133,13.06975984,4.853548162,40.28753472,49.63449202,6.404182323,3.063304987,1.764417579,16.15694465,0.441104395,16.82828584,3.528835158,7.608533493,0,0,8.243943473,11.46151556
B2,1,3,1,3,4,23,6,6,31,0,5.106203704,0.195840209,0.587520627,0.195840209,0.587520627,0.783360836,4.504324805,1.175041253,1.175041253,6.071046476,0,0.6990765,0.2138661,0.087057345,B2,1237.187186,25,5.183890331,24.39777323,4.646769929,0.088296677,9.860219117,0.38529459,3.135625237,0.272917001,11.33358519,2.937871249,41.40536457,35.60764169,12.16471477,4.061647134,2.720060444,17.38641836,0.680015111,18.10884571,14.05364563,21.15106759,0,0,19.59198511,28.20915479
B5,0,4,15,21,6,119,7,3,8,1,5.06625,0,0.789538613,2.9607698,4.14507772,1.18430792,23.48877375,1.381692573,0.59215396,1.579077227,0.197384653,0.51181304,0.39373097,0.094455875,B5,1813.113441,4,14.19787811,33.09745867,0,0,4.838036978,0.381679389,17.30849437,3.041507634,29.19505074,15.27910305,22.85555401,39.68272901,23.16140693,15.61307252,1.167802029,15.07037213,0.125121646,6.727099237,1.334630891,4.055343512,0.013902405,0.149093511,19.88835619,35.66632186
B10,5,16,5,0,26,50,12,15,22,0,5.053310185,0.989450443,3.166241417,0.989450443,0,5.145142302,9.894504427,2.374681063,2.968351328,4.353581948,0,0.42945632,0.3802739,0.19026981,B10,1033.385621,33,21.17226057,83.62241472,5.748200768,0.130155951,13.01056174,0.605816788,3.878867185,0.402300211,0,0,66.58566221,68.23484866,6.542667539,2.60311901,1.34592018,10.25155596,0.420600056,13.3469011,2.467520329,4.425302317,0,0,53.87760691,188.4262008
B14,39,19,8,0,5,87,3,15,24,0,5.037916667,7.741295178,3.771400215,1.587957985,0,0.992473741,17.26904309,0.595484244,2.977421222,4.763873956,0,0.39439645,0.39619225,0.20941132,B14,1196.438789,25,19.99040609,34.19469026,47.63181412,2.490276891,16.4134644,1.764671736,6.593188361,1.578916816,0,0,13.60341575,32.18784467,12.09413167,11.11046613,0.357462019,6.286643055,0.446827525,32.73930458,2.859696157,11.84187613,0,0,42.17209304,72.46615065
B8,21,6,12,49,30,71,24,5,33,0,5.017337963,4.185486438,1.195853268,2.391706536,9.766135023,5.97926634,14.15093034,4.783413072,0.99654439,6.577192974,0,0.51847047,0.38638505,0.095144555,B8,1764.235705,23,37.69728119,109.4086155,13.6565507,0.420811018,2.759860421,0.174882501,5.265940573,0.743250628,25.90673575,10.89007906,43.45987099,60.60771669,5.255366396,2.845484024,1.522681611,15.7831457,0.079306334,3.424782308,2.093687216,5.109848071,0,0,55.30101564,119.6109361
B14,0,0,0,1,2,8,0,0,1,0,4.963611111,0,0,0,0.201466226,0.402932453,1.611729811,0,0,0.201466226,0,0.39439645,0.39619225,0.20941132,B14,1196.438789,4,1.555319268,5.24013655,0,0,0,0,0,0,12.95336785,4.690503642,70.98445599,85.27489429,14.50777202,6.766628217,0,0,0,0,1.554404142,3.267973849,0,0,3.281127386,11.10501431
B4,75,8,9,41,20,108,28,32,40,2,4.845300926,15.47891476,1.651084241,1.857469771,8.461806733,4.127710602,22.28963725,5.778794842,6.604336963,8.255421203,0.41277106,0.6316539,0.2673118,0.101034164,B4,5438.99848,35,46.7958551,116.415886,40.6853665,1.462584431,3.069595131,0.226922191,3.29452236,0.542485862,18.08238511,8.867693725,24.16865132,39.32136083,6.668430801,4.212243161,1.481873511,17.91976173,0.423392432,21.33068591,2.116962159,6.027620685,0.008820676,0.088641481,32.18624551,33.88551794
B4,24,2,7,11,14,53,11,9,28,2,4.517013889,5.313244677,0.44277039,1.549696364,2.435237144,3.099392728,11.73341533,2.435237144,1.992466754,6.198785456,0.44277039,0.6316539,0.2673118,0.101034164,B4,5438.99848,26,21.87728496,62.7693443,29.87249545,0.9311184,1.760777172,0.112862836,5.879376644,0.839417346,11.13134993,4.733185202,38.81805302,54.75963742,7.508601499,4.112439601,1.335761992,14.0055726,0.273224044,11.93524495,3.400121433,8.394173455,0.020238818,0.176348182,15.04722295,18.27045961
B3,6,1,1,0,6,30,4,7,2,0,4.049398148,1.48170167,0.246950278,0.246950278,0,1.48170167,7.408508352,0.987801114,1.728651949,0.493900557,0,0.5095692,0.35029477,0.14013608,B3,1480.765,14,7.569026031,28.8339145,24.07830343,0.565262076,2.838499181,0.13703323,2.707993471,0.291195614,0,0,53.63784666,56.98869475,13.70309951,5.652620761,1.566068517,12.36724906,0.685154976,22.54196643,0.783034258,1.455978075,0,0,14.5921809,38.21327817
B7,4,8,3,5,5,10,3,1,6,0,4.021053241,0.994764247,1.989528494,0.746073185,1.243455309,1.243455309,2.486910618,0.746073185,0.248691062,1.492146371,0,0.64781314,0.19702637,0.15516056,B7,2105.926546,12,8.848427978,21.43219571,13.82799325,0.510559294,19.56155143,1.485263402,6.998313656,1.183569273,14.05283867,7.078208401,38.50477797,64.34207473,3.934794829,2.552796473,1.011804384,12.56672081,0.084317032,4.362961248,2.023608769,5.917846369,0,0,21.32546674,15.70990991
B1,2,1,0,5,10,7,2,2,4,0,4.017418981,0.497832068,0.248916034,0,1.24458017,2.489160341,1.742412238,0.497832068,0.497832068,0.995664136,0,0.6375721,0.23959127,0.12283663,B1,3170.345282,14,9.331862117,34.11643163,6.561749798,0.160513644,2.320618831,0.116737195,0,0,13.33688983,4.450605573,73.08615632,80.91346856,2.614030407,1.123595505,0.640170712,5.26776594,0.160042678,5.486648181,1.280341424,2.480665401,0,0,12.28544126,16.87826232
B4,6,2,0,5,10,14,4,3,5,0,4.012210648,1.495434943,0.498478314,0,1.246195785,2.492391571,3.489348199,0.996956628,0.747717471,1.246195785,0,0.6316539,0.2673118,0.101034164,B4,5438.99848,14,11.12852836,37.64258989,16.52855544,0.436999272,3.896976482,0.211878435,0,0,11.19820828,4.038932661,61.36618141,73.42912005,4.389697648,2.039329934,1.075027995,9.561014365,0.201567749,7.468714823,1.343784994,2.814010461,0,0,7.654215216,10.95674052
B2,4,0,0,5,2,11,3,15,0,0,4.009143519,0.997719334,0,0,1.247149167,0.498859667,2.743728168,0.7482895,3.741447501,0,0,0.6990765,0.2138661,0.087057345,B2,1237.187186,14,4.427379544,24.53641271,27.71830986,0.447290841,0,0,0,0,28.16901408,6.201077564,30.87323944,22.54752466,8.676056338,2.460099624,2.028169013,11.0094541,2.535211267,57.33455321,0,0,0,0,16.7328297,28.36945231
B11,0,0,0,0,1,0,0,0,0,0,3.972638889,0,0,0,0,0.251721847,0,0,0,0,0,0.4955634,0.39133173,0.11310486,B11,939.6447252,14,0.689717861,2.791595283,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,1.875697198,5.99500503
B6,0,0,1,1,2,4,11,2,7,0,3.959479167,0,0,0.25255847,0.25255847,0.50511694,1.01023388,2.778143169,0.50511694,1.767909289,0,0.50493085,0.37326506,0.121804066,B6,1831.570135,14,2.548314962,19.64904896,0,0,0,0,8.225966304,0.437017995,9.910802776,1.568123394,54.31119921,28.50899744,5.550049555,1.131105399,13.08225966,51.0411311,0.594648167,9.665809771,8.325074327,7.647814907,0,0,3.727453305,21.24643532
B5,1,1,2,2,6,7,3,0,8,0,3.879247685,0.257781942,0.257781942,0.515563883,0.515563883,1.546691649,1.804473591,0.773345825,0,2.062255532,0,0.51181304,0.39373097,0.094455875,B5,1813.113441,14,6.315657568,22.96837099,5.020408172,0.12345679,3.551020414,0.179573513,6.775510203,0.76318743,8.163265305,2.738496072,67.1020408,74.68013467,4,1.728395062,1.469387756,12.15488216,0,0,3.918367346,7.631874298,0,0,8.846959121,24.75106384
B7,5,4,0,0,8,38,1,0,10,0,3.873842593,1.290708097,1.032566477,0,0,2.065132955,9.809381536,0.258141619,0,2.581416194,0,0.64781314,0.19702637,0.15516056,B7,2105.926546,14,9.858428444,28.49367195,16.10369207,0.498278674,9.112333067,0.579815184,0,0,0,0,57.39722441,80.37687987,13.93034826,7.57383584,0.314218381,3.270520017,0,0,3.142183818,7.700670412,0,0,23.75965408,20.88600838
B10,0,0,0,0,0,1,1,0,0,0,3.841493056,0,0,0,0,0,0.260315452,0.260315452,0,0,0,0.42945632,0.3802739,0.19026981,B10,1033.385621,14,0.067682018,0.997008181,0,0,0,0,0,0,0,0,0,0,53.84615385,5.744125326,46.15384615,94.25587467,0,0,0,0,0,0,0.172232206,2.246556314
B7,0,0,8,3,3,17,2,6,9,0,3.79474537,0,0,2.108178341,0.790566878,0.790566878,4.479878975,0.527044585,1.581133756,2.371700634,0,0.64781314,0.19702637,0.15516056,B7,2105.926546,35,5.728974642,21.29787169,0,0,0,0,30.54277829,3.365503588,13.79944802,4.528582034,37.81048758,41.16555308,10.9475621,4.627567434,1.103955841,8.933432314,0.827966881,27.9138827,4.967801288,9.465478842,0,0,13.80731792,15.61144971
B8,1,2,0,5,10,1,6,1,3,0,3.791643519,0.263737874,0.527475748,0,1.318689369,2.637378739,0.263737874,1.582427243,0.263737874,0.791213622,0,0.51847047,0.38638505,0.095144555,B8,1764.235705,14,9.658080942,38.4055092,3.358820318,0.075539074,4.751501913,0.219750034,0,0,13.65374112,4.188985028,74.82250137,76.15712128,0.382304752,0.151078149,1.966138722,14.87433045,0.081922447,2.582062905,0.983069361,1.751133087,0,0,14.16817522,41.98681143
